date,workload,energy_kwh,baseline_region,baseline_carbon_g,carbon_aware_region,carbon_aware_carbon_g,carbon_saving_g,carbon_saving_pct
2021-08-20,1881816.0,940.908,west_europe,235227.0,north_europe,94090.8,141136.2,60.00000000000001
2021-08-21,1326631.0,663.3155,west_europe,165828.875,north_europe,66331.55,99497.325,60.0
2021-08-22,1522303.0,761.1515,west_europe,190287.875,north_europe,76115.15000000001,114172.72499999999,60.0
2021-08-23,1473901.0,736.9505,west_europe,184237.625,north_europe,73695.05,110542.575,60.0
2021-08-24,2127362.0,1063.681,west_europe,265920.25,north_europe,106368.1,159552.15,60.0
2021-08-25,2047733.0,1023.8665,west_europe,255966.625,north_europe,102386.65,153579.975,60.0
2021-08-26,2057823.0,1028.9115,west_europe,257227.875,north_europe,102891.15,154336.725,60.0
2021-08-27,1677471.0,838.7355,west_europe,209683.875,north_europe,83873.55,125810.325,60.0
2021-08-28,1530259.0,765.1295,west_europe,191282.375,north_europe,76512.95,114769.425,60.0
2021-08-29,1355213.0,677.6065,west_europe,169401.625,north_europe,67760.65,101640.975,60.00000000000001
2021-08-30,1935124.0,967.562,west_europe,241890.5,north_europe,96756.2,145134.3,60.0
2021-08-31,2082854.0,1041.427,west_europe,260356.75000000003,north_europe,104142.7,156214.05000000005,60.00000000000001
2021-09-01,1993059.0,996.5295,west_europe,249132.375,north_europe,99652.95,149479.425,60.0
2021-09-02,2000583.0,1000.2915,west_europe,250072.875,north_europe,100029.15,150043.725,60.0
2021-09-03,1658916.0,829.458,west_europe,207364.5,north_europe,82945.8,124418.7,60.0
2021-09-04,1045719.0,522.8595,west_europe,130714.875,north_europe,52285.95,78428.925,60.0
2021-09-05,1417893.0,708.9465,west_europe,177236.625,north_europe,70894.65,106341.975,60.0
2021-09-06,1675925.0,837.9625,west_europe,209490.625,north_europe,83796.25,125694.375,60.0
2021-09-07,2126209.0,1063.1045,west_europe,265776.125,north_europe,106310.45,159465.675,60.0
2021-09-08,1757260.0,878.63,west_europe,219657.5,north_europe,87863.0,131794.5,60.0
2021-09-09,1800653.0,900.3265,west_europe,225081.625,north_europe,90032.65,135048.975,60.0
2021-09-10,1191950.0,595.975,west_europe,148993.75,north_europe,59597.5,89396.25,60.0
2021-09-11,1209421.0,604.7105,west_europe,151177.625,north_europe,60471.05,90706.575,60.0
2021-09-12,1497826.0,748.913,west_europe,187228.25,north_europe,74891.3,112336.95,60.0
2021-09-13,1656868.0,828.434,west_europe,207108.5,north_europe,82843.4,124265.1,60.0
2021-09-14,1491496.0,745.748,west_europe,186437.0,north_europe,74574.8,111862.2,60.0
2021-09-15,1850684.0,925.342,west_europe,231335.5,north_europe,92534.2,138801.3,60.0
2021-09-16,1926545.0,963.2725,west_europe,240818.125,north_europe,96327.25,144490.875,60.0
2021-09-17,1423894.0,711.947,west_europe,177986.75,north_europe,71194.7,106792.05,60.0
2021-09-18,1274459.0,637.2295,west_europe,159307.375,north_europe,63722.95,95584.425,60.0
2021-09-19,1110966.0,555.4830000000001,west_europe,138870.75000000003,north_europe,55548.3,83322.45000000003,60.00000000000001
2021-09-20,1518252.0,759.126,west_europe,189781.5,north_europe,75912.59999999999,113868.90000000001,60.00000000000001
2021-09-21,1423194.0,711.597,west_europe,177899.25,north_europe,71159.7,106739.55,60.0
2021-09-22,1676781.0,838.3905,west_europe,209597.625,north_europe,83839.05,125758.575,60.0
2021-09-23,1478419.0,739.2095,west_europe,184802.375,north_europe,73920.95000000001,110881.42499999999,60.0
2021-09-24,1128999.0,564.4995,west_europe,141124.875,north_europe,56449.95,84674.925,60.0
2021-09-25,1105178.0,552.589,west_europe,138147.25,north_europe,55258.90000000001,82888.34999999999,60.0
2021-09-26,1153723.0,576.8615,west_europe,144215.375,north_europe,57686.15,86529.225,60.00000000000001
2021-09-27,1268158.0,634.0790000000001,west_europe,158519.75000000003,north_europe,63407.90000000001,95111.85000000002,60.0
2021-09-28,1396466.0,698.2330000000001,west_europe,174558.25000000003,north_europe,69823.3,104734.95000000003,60.00000000000001
2021-09-29,1517709.0,758.8545,west_europe,189713.625,north_europe,75885.45,113828.175,60.0
2021-09-30,1319930.0,659.965,west_europe,164991.25,north_europe,65996.5,98994.75,60.0
2021-10-01,5068022.0,2534.011,west_europe,633502.75,north_europe,253401.1,380101.65,60.00000000000001
2021-10-02,874155.0,437.0775,west_europe,109269.375,north_europe,43707.75,65561.625,60.0
2021-10-03,461515.0,230.7575,west_europe,57689.375,north_europe,23075.75,34613.625,60.0
2021-10-04,699088.0,349.544,west_europe,87386.0,north_europe,34954.4,52431.6,60.0
2021-10-05,763723.0,381.8615,west_europe,95465.375,north_europe,38186.15,57279.225,60.0
2021-10-06,1177537.0,588.7685,west_europe,147192.125,north_europe,58876.85,88315.275,60.0
2021-10-07,1477981.0,738.9905,west_europe,184747.625,north_europe,73899.05,110848.575,60.0
2021-10-08,1125501.0,562.7505,west_europe,140687.625,north_europe,56275.05,84412.575,60.0
2021-10-09,1052349.0,526.1745,west_europe,131543.625,north_europe,52617.45,78926.175,60.0
2021-10-10,681611.0,340.8055,west_europe,85201.375,north_europe,34080.55,51120.825,60.0
2021-10-11,568781.0,284.39050000000003,west_europe,71097.62500000001,north_europe,28439.050000000003,42658.57500000001,60.00000000000001
2021-10-12,1618682.0,809.341,west_europe,202335.25,north_europe,80934.1,121401.15,60.0
2021-10-13,1520953.0,760.4765,west_europe,190119.125,north_europe,76047.65,114071.475,60.0
2021-10-14,765958.0,382.979,west_europe,95744.75,north_europe,38297.9,57446.85,60.0
2021-10-15,1184966.0,592.4830000000001,west_europe,148120.75000000003,north_europe,59248.3,88872.45000000003,60.00000000000001
2021-10-16,716867.0,358.4335,west_europe,89608.375,north_europe,35843.35,53765.025,60.0
2021-10-17,483725.0,241.8625,west_europe,60465.625,north_europe,24186.25,36279.375,60.0
2021-10-18,1007847.0,503.9235,west_europe,125980.875,north_europe,50392.35,75588.525,60.0
2021-10-19,1244189.0,622.0945,west_europe,155523.625,north_europe,62209.45,93314.175,60.0
2021-10-20,737955.0,368.9775,west_europe,92244.375,north_europe,36897.75,55346.625,60.0
2021-10-21,1354075.0,677.0375,west_europe,169259.375,north_europe,67703.75,101555.625,60.0
2021-10-22,1263335.0,631.6675,west_europe,157916.875,north_europe,63166.75,94750.125,60.0
2021-10-23,1196063.0,598.0315,west_europe,149507.875,north_europe,59803.15000000001,89704.72499999999,60.0
2021-10-24,960056.0,480.028,west_europe,120007.0,north_europe,48002.8,72004.2,60.0
2021-10-25,699787.0,349.8935,west_europe,87473.375,north_europe,34989.35,52484.025,60.0
2021-10-26,1252130.0,626.065,west_europe,156516.25,north_europe,62606.50000000001,93909.75,60.0
2021-10-27,1350368.0,675.184,west_europe,168796.0,north_europe,67518.4,101277.6,60.00000000000001
2021-10-28,1450216.0,725.1080000000001,west_europe,181277.00000000003,north_europe,72510.8,108766.20000000003,60.00000000000001
2021-10-29,1314989.0,657.4945,west_europe,164373.625,north_europe,65749.45,98624.175,60.0
2021-10-30,1280873.0,640.4365,west_europe,160109.125,north_europe,64043.65,96065.475,60.00000000000001
2021-10-31,1031639.0,515.8195000000001,west_europe,128954.875,north_europe,51581.95,77372.925,60.0
2021-11-01,706781.0,353.39050000000003,west_europe,88347.62500000001,north_europe,35339.05,53008.57500000001,60.0
2021-11-02,1315310.0,657.655,west_europe,164413.75,north_europe,65765.5,98648.25,60.0
2021-11-03,1354830.0,677.415,west_europe,169353.75,north_europe,67741.5,101612.25,60.0
2021-11-04,2312183.0,1156.0915,west_europe,289022.875,north_europe,115609.15,173413.725,60.0
2021-11-05,1042267.0,521.1335,west_europe,130283.375,north_europe,52113.350000000006,78170.025,60.0
2021-11-06,596710.0,298.355,west_europe,74588.75,north_europe,29835.5,44753.25,60.0
2021-11-07,1163465.0,581.7325,west_europe,145433.125,north_europe,58173.24999999999,87259.875,60.0
2021-11-08,1216513.0,608.2565,west_europe,152064.125,north_europe,60825.65,91238.475,60.00000000000001
2021-11-09,1549764.0,774.8820000000001,west_europe,193720.50000000003,north_europe,77488.20000000001,116232.30000000002,60.0
2021-11-10,1528421.0,764.2105,west_europe,191052.625,north_europe,76421.05,114631.575,60.0
2021-11-11,1655030.0,827.515,west_europe,206878.75,north_europe,82751.5,124127.25,60.0
2021-11-12,1804695.0,902.3475,west_europe,225586.875,north_europe,90234.75,135352.125,60.0
2021-11-13,744005.0,372.0025,west_europe,93000.625,north_europe,37200.25,55800.375,60.0
2021-11-14,759153.0,379.5765,west_europe,94894.125,north_europe,37957.65,56936.475,60.0
2021-11-15,1611042.0,805.5210000000001,west_europe,201380.25000000003,north_europe,80552.1,120828.15000000002,60.0
2021-11-16,2092333.0,1046.1665,west_europe,261541.625,north_europe,104616.65,156924.975,60.0
2021-11-17,951726.0,475.863,west_europe,118965.75,north_europe,47586.3,71379.45,60.0
2021-11-18,1133413.0,566.7065,west_europe,141676.625,north_europe,56670.65,85005.975,60.00000000000001
2021-11-19,1238257.0,619.1285,west_europe,154782.125,north_europe,61912.850000000006,92869.275,60.0
2021-11-20,1112447.0,556.2235000000001,west_europe,139055.875,north_europe,55622.350000000006,83433.525,60.0
2021-11-21,1429113.0,714.5565,west_europe,178639.125,north_europe,71455.65000000001,107183.47499999999,60.0
2021-11-22,1522111.0,761.0555,west_europe,190263.875,north_europe,76105.55,114158.325,60.0
2021-11-23,2196845.0,1098.4225,west_europe,274605.62500000006,north_europe,109842.25,164763.37500000006,60.00000000000001
2021-11-24,2017664.0,1008.832,west_europe,252208.0,north_europe,100883.2,151324.8,60.0
2021-11-25,1576820.0,788.41,west_europe,197102.5,north_europe,78841.0,118261.5,60.0
2021-11-26,1842773.0,921.3865,west_europe,230346.62500000003,north_europe,92138.65,138207.97500000003,60.00000000000001
2021-11-27,1746691.0,873.3455,west_europe,218336.375,north_europe,87334.55,131001.825,60.0
2021-11-28,1354066.0,677.033,west_europe,169258.25,north_europe,67703.3,101554.95,60.0
2021-11-29,1614114.0,807.057,west_europe,201764.25,north_europe,80705.7,121058.55,60.0
2021-11-30,2184421.0,1092.2105,west_europe,273052.625,north_europe,109221.05,163831.575,60.00000000000001
2021-12-01,2197339.0,1098.6695,west_europe,274667.375,north_europe,109866.95,164800.425,60.0
2021-12-02,2320480.0,1160.24,west_europe,290060.0,north_europe,116024.0,174036.0,60.0
2021-12-03,1827298.0,913.649,west_europe,228412.25,north_europe,91364.9,137047.35,60.0
2021-12-04,1943173.0,971.5865,west_europe,242896.625,north_europe,97158.65,145737.975,60.0
2021-12-05,1636271.0,818.1355,west_europe,204533.875,north_europe,81813.55,122720.325,60.0
2021-12-06,1748706.0,874.3530000000001,west_europe,218588.25000000003,north_europe,87435.3,131152.95,60.0
2021-12-07,2028003.0,1014.0015,west_europe,253500.375,north_europe,101400.15,152100.225,60.0
2021-12-08,2275993.0,1137.9965,west_europe,284499.125,north_europe,113799.65,170699.475,60.0
2021-12-09,2278905.0,1139.4525,west_europe,284863.125,north_europe,113945.25,170917.875,60.0
2021-12-10,2091868.0,1045.934,west_europe,261483.5,north_europe,104593.4,156890.1,60.0
2021-12-11,1754855.0,877.4275,west_europe,219356.875,north_europe,87742.75,131614.125,60.0
2021-12-12,1399238.0,699.619,west_europe,174904.75,north_europe,69961.90000000001,104942.84999999999,60.0
2021-12-13,1105282.0,552.641,west_europe,138160.25,north_europe,55264.1,82896.15,60.0
2021-12-14,2692361.0,1346.1805,west_europe,336545.125,north_europe,134618.05,201927.075,60.00000000000001
2021-12-15,2851900.0,1425.95,west_europe,356487.5,north_europe,142595.0,213892.5,60.0
2021-12-16,1409423.0,704.7115,west_europe,176177.875,north_europe,70471.15,105706.725,60.0
2021-12-17,2003435.0,1001.7175,west_europe,250429.375,north_europe,100171.75,150257.625,60.0
2021-12-18,990251.0,495.1255,west_europe,123781.375,north_europe,49512.55,74268.825,60.0
2021-12-19,1949282.0,974.641,west_europe,243660.25000000003,north_europe,97464.1,146196.15000000002,60.0
2021-12-20,1342407.0,671.2035,west_europe,167800.875,north_europe,67120.34999999999,100680.52500000001,60.00000000000001
2021-12-21,2183748.0,1091.874,west_europe,272968.5,north_europe,109187.4,163781.1,60.0
2021-12-22,1598421.0,799.2105,west_europe,199802.625,north_europe,79921.05,119881.575,60.0
2021-12-23,4278384.0,2139.192,west_europe,534798.0,north_europe,213919.2,320878.8,60.0
2021-12-24,2405909.0,1202.9545,west_europe,300738.625,north_europe,120295.45,180443.175,60.0
2021-12-25,2567517.0,1283.7585,west_europe,320939.62500000006,north_europe,128375.85000000002,192563.77500000002,60.0
2021-12-26,2088589.0,1044.2945,west_europe,261073.625,north_europe,104429.45,156644.175,60.0
2021-12-27,2306661.0,1153.3305,west_europe,288332.625,north_europe,115333.05,172999.575,60.00000000000001
2021-12-28,4840364.0,2420.182,west_europe,605045.5000000001,north_europe,242018.2,363027.3000000001,60.00000000000001
2021-12-29,5602852.0,2801.426,west_europe,700356.5,north_europe,280142.6,420213.9,60.0
2021-12-30,3078129.0,1539.0645,west_europe,384766.125,north_europe,153906.44999999998,230859.67500000002,60.00000000000001
2021-12-31,3606860.0,1803.43,west_europe,450857.5,north_europe,180343.0,270514.5,60.0
2022-01-01,1967041.0,983.5205,west_europe,245880.125,north_europe,98352.05,147528.075,60.00000000000001
2022-01-02,5293468.0,2646.734,west_europe,661683.5,north_europe,264673.4,397010.1,60.0
2022-01-03,5705857.0,2852.9285,west_europe,713232.125,north_europe,285292.85,427939.275,60.0
2022-01-04,6589174.0,3294.587,west_europe,823646.75,north_europe,329458.7,494188.05,60.0
2022-01-05,8320632.0,4160.316,west_europe,1040079.0,north_europe,416031.6,624047.4,60.0
2022-01-06,8270116.0,4135.058,west_europe,1033764.5,north_europe,413505.8,620258.7,60.0
2022-01-07,7485458.0,3742.729,west_europe,935682.25,north_europe,374272.9,561409.35,60.0
2022-01-08,7384582.0,3692.291,west_europe,923072.75,north_europe,369229.1,553843.65,60.0
2022-01-09,9481275.0,4740.6375,west_europe,1185159.375,north_europe,474063.75,711095.625,60.0
2022-01-10,5252965.0,2626.4825,west_europe,656620.625,north_europe,262648.25,393972.375,60.0
2022-01-11,11444672.0,5722.336,west_europe,1430584.0,north_europe,572233.6,858350.4,60.0
2022-01-12,10624957.0,5312.4785,west_europe,1328119.625,north_europe,531247.85,796871.775,60.0
2022-01-13,8534970.0,4267.485,west_europe,1066871.25,north_europe,426748.5,640122.75,60.0
2022-01-14,3991287.0,1995.6435,west_europe,498910.87500000006,north_europe,199564.35,299346.525,60.0
2022-01-15,6589923.0,3294.9615,west_europe,823740.375,north_europe,329496.15,494244.225,60.0
2022-01-16,4158542.0,2079.271,west_europe,519817.75000000006,north_europe,207927.1,311890.65,60.0
2022-01-17,9252033.0,4626.0165,west_europe,1156504.125,north_europe,462601.65,693902.475,60.0
2022-01-18,11017657.0,5508.8285000000005,west_europe,1377207.1250000002,north_europe,550882.8500000001,826324.2750000001,60.0
2022-01-19,10788100.0,5394.05,west_europe,1348512.5,north_europe,539405.0,809107.5,60.0
2022-01-20,19187923.0,9593.9615,west_europe,2398490.375,north_europe,959396.15,1439094.225,60.00000000000001
2022-01-21,7297245.0,3648.6225,west_europe,912155.625,north_europe,364862.25,547293.375,60.0
2022-01-22,6171119.0,3085.5595,west_europe,771389.875,north_europe,308555.95,462833.925,60.0
2022-01-23,4682698.0,2341.349,west_europe,585337.25,north_europe,234134.9,351202.35,60.0
2022-01-24,9249361.0,4624.6805,west_europe,1156170.125,north_europe,462468.0500000001,693702.075,60.0
2022-01-25,6667134.0,3333.567,west_europe,833391.75,north_europe,333356.7,500035.05,60.0
2022-01-26,11067084.0,5533.542,west_europe,1383385.5,north_europe,553354.2000000001,830031.2999999999,60.0
2022-01-27,5745859.0,2872.9295,west_europe,718232.375,north_europe,287292.95,430939.425,60.0
2022-01-28,10806420.0,5403.21,west_europe,1350802.5,north_europe,540321.0,810481.5,60.0
2022-01-29,10031381.0,5015.6905,west_europe,1253922.625,north_europe,501569.05,752353.575,60.0
2022-01-30,5311060.0,2655.53,west_europe,663882.5,north_europe,265553.0,398329.5,60.0
2022-01-31,6965189.0,3482.5945,west_europe,870648.625,north_europe,348259.45,522389.175,60.0
2022-02-01,5261732.0,2630.866,west_europe,657716.5,north_europe,263086.6,394629.9,60.00000000000001
2022-02-02,9789840.0,4894.92,west_europe,1223730.0,north_europe,489492.0,734238.0,60.0
2022-02-03,15088741.0,7544.3705,west_europe,1886092.625,north_europe,754437.05,1131655.575,60.0
2022-02-04,6601872.0,3300.936,west_europe,825234.0,north_europe,330093.60000000003,495140.39999999997,60.0
2022-02-05,5431387.0,2715.6935,west_europe,678923.375,north_europe,271569.35,407354.025,60.00000000000001
2022-02-06,3504679.0,1752.3395,west_europe,438084.875,north_europe,175233.95,262850.925,60.0
2022-02-07,7039449.0,3519.7245000000003,west_europe,879931.1250000001,north_europe,351972.45,527958.675,60.0
2022-02-08,9421684.0,4710.842,west_europe,1177710.5,north_europe,471084.2,706626.3,60.00000000000001
2022-02-09,5604851.0,2802.4255000000003,west_europe,700606.3750000001,north_europe,280242.55000000005,420363.82500000007,60.0
2022-02-10,3620800.0,1810.4,west_europe,452600.0,north_europe,181040.0,271560.0,60.0
2022-02-11,7355625.0,3677.8125,west_europe,919453.125,north_europe,367781.25,551671.875,60.0
2022-02-12,6236016.0,3118.0080000000003,west_europe,779502.0000000001,north_europe,311800.80000000005,467701.20000000007,60.0
2022-02-13,4690436.0,2345.218,west_europe,586304.5,north_europe,234521.8,351782.7,60.0
2022-02-14,4998049.0,2499.0245,west_europe,624756.125,north_europe,249902.45,374853.675,60.0
2022-02-15,5510393.0,2755.1965,west_europe,688799.125,north_europe,275519.65,413279.475,60.0
2022-02-16,9708044.0,4854.022,west_europe,1213505.5,north_europe,485402.2,728103.3,60.00000000000001
2022-02-17,4878700.0,2439.35,west_europe,609837.5,north_europe,243935.0,365902.5,60.0
2022-02-18,2529168.0,1264.584,west_europe,316146.0,north_europe,126458.4,189687.6,60.0
2022-02-19,4051661.0,2025.8305,west_europe,506457.625,north_europe,202583.05,303874.575,60.0
2022-02-20,10977202.0,5488.601000000001,west_europe,1372150.2500000002,north_europe,548860.1000000001,823290.1500000001,60.0
2022-02-21,4124134.0,2062.067,west_europe,515516.75,north_europe,206206.7,309310.05,60.0
2022-02-22,2585327.0,1292.6635,west_europe,323165.875,north_europe,129266.35,193899.525,60.0
2022-02-23,5535759.0,2767.8795,west_europe,691969.875,north_europe,276787.95,415181.925,60.0
2022-02-24,5577994.0,2788.997,west_europe,697249.25,north_europe,278899.7,418349.55,60.0
2022-02-25,4657829.0,2328.9145,west_europe,582228.625,north_europe,232891.45,349337.175,60.0
2022-02-26,5737656.0,2868.828,west_europe,717207.0,north_europe,286882.8,430324.2,60.0
2022-02-27,2998115.0,1499.0575,west_europe,374764.37500000006,north_europe,149905.75,224858.62500000006,60.00000000000001
2022-02-28,1580008.0,790.004,west_europe,197501.0,north_europe,79000.40000000001,118500.59999999999,60.0
2022-03-01,3819030.0,1909.515,west_europe,477378.75,north_europe,190951.5,286427.25,60.0
2022-03-02,5224776.0,2612.388,west_europe,653097.0,north_europe,261238.8,391858.2,60.0
2022-03-03,3840514.0,1920.257,west_europe,480064.25,north_europe,192025.7,288038.55,60.0
2022-03-04,2391371.0,1195.6855,west_europe,298921.375,north_europe,119568.55,179352.825,60.00000000000001
2022-03-05,9254267.0,4627.1335,west_europe,1156783.375,north_europe,462713.35,694070.025,60.0
2022-03-06,2475365.0,1237.6825,west_europe,309420.62500000006,north_europe,123768.25,185652.37500000006,60.00000000000001
2022-03-07,1954380.0,977.19,west_europe,244297.5,north_europe,97719.0,146578.5,60.0
2022-03-08,4871018.0,2435.509,west_europe,608877.25,north_europe,243550.9,365326.35,60.0
2022-03-09,2766886.0,1383.443,west_europe,345860.75,north_europe,138344.3,207516.45,60.00000000000001
2022-03-10,2697334.0,1348.667,west_europe,337166.75,north_europe,134866.69999999998,202300.05000000002,60.00000000000001
2022-03-11,5389304.0,2694.652,west_europe,673663.0,north_europe,269465.2,404197.8,60.0
2022-03-12,7341713.0,3670.8565,west_europe,917714.125,north_europe,367085.65,550628.475,60.0
2022-03-13,3691525.0,1845.7625,west_europe,461440.625,north_europe,184576.25,276864.375,60.0
2022-03-14,3621998.0,1810.999,west_europe,452749.75,north_europe,181099.9,271649.85,60.0
2022-03-15,2337632.0,1168.816,west_europe,292204.0,north_europe,116881.6,175322.4,60.0
2022-03-16,5488965.0,2744.4825,west_europe,686120.625,north_europe,274448.25,411672.375,60.0
2022-03-17,7123949.0,3561.9745000000003,west_europe,890493.6250000001,north_europe,356197.45,534296.175,60.0
2022-03-18,5697329.0,2848.6645,west_europe,712166.125,north_europe,284866.45,427299.675,60.0
2022-03-19,5064156.0,2532.078,west_europe,633019.5,north_europe,253207.8,379811.7,60.0
2022-03-20,4476606.0,2238.303,west_europe,559575.75,north_europe,223830.3,335745.45,60.0
2022-03-21,4000122.0,2000.061,west_europe,500015.25000000006,north_europe,200006.1,300009.15,60.0
2022-03-22,4708515.0,2354.2575,west_europe,588564.375,north_europe,235425.75000000003,353138.625,60.0
2022-03-23,2732694.0,1366.347,west_europe,341586.75,north_europe,136634.7,204952.05,60.0
2022-03-24,5175637.0,2587.8185,west_europe,646954.625,north_europe,258781.85,388172.775,60.00000000000001
2022-03-25,4839019.0,2419.5095,west_europe,604877.375,north_europe,241950.95,362926.425,60.0
2022-03-26,1915514.0,957.757,west_europe,239439.25000000003,north_europe,95775.7,143663.55000000005,60.00000000000001
2022-03-27,2780497.0,1390.2485,west_europe,347562.125,north_europe,139024.85,208537.275,60.0
2022-03-28,2254340.0,1127.17,west_europe,281792.5,north_europe,112717.0,169075.5,60.0
2022-03-29,5116859.0,2558.4295,west_europe,639607.375,north_europe,255842.95,383764.425,60.0
2022-03-30,7457100.0,3728.55,west_europe,932137.5,north_europe,372855.0,559282.5,60.0
2022-03-31,7422488.0,3711.244,west_europe,927811.0,north_europe,371124.4,556686.6,60.0
2022-04-01,3757477.0,1878.7385,west_europe,469684.625,north_europe,187873.85,281810.775,60.00000000000001
2022-04-02,3278369.0,1639.1845,west_europe,409796.125,north_europe,163918.45,245877.675,60.0
2022-04-03,2378281.0,1189.1405,west_europe,297285.125,north_europe,118914.05,178371.075,60.00000000000001
2022-04-04,4242023.0,2121.0115,west_europe,530252.875,north_europe,212101.15,318151.725,60.0
2022-04-05,3813480.0,1906.74,west_europe,476685.0,north_europe,190674.0,286011.0,60.0
2022-04-06,4301156.0,2150.578,west_europe,537644.5,north_europe,215057.8,322586.7,60.0
2022-04-07,3611129.0,1805.5645,west_europe,451391.125,north_europe,180556.45,270834.675,60.0
2022-04-08,2454117.0,1227.0585,west_europe,306764.625,north_europe,122705.85,184058.775,60.0
2022-04-09,1135840.0,567.92,west_europe,141980.0,north_europe,56791.99999999999,85188.0,60.0
2022-04-10,2215351.0,1107.6755,west_europe,276918.875,north_europe,110767.55,166151.325,60.00000000000001
2022-04-11,2417579.0,1208.7895,west_europe,302197.375,north_europe,120878.95,181318.425,60.0
2022-04-12,4698172.0,2349.086,west_europe,587271.5000000001,north_europe,234908.60000000003,352362.9000000001,60.0
2022-04-13,3056426.0,1528.213,west_europe,382053.25,north_europe,152821.3,229231.95,60.0
2022-04-14,2312784.0,1156.392,west_europe,289098.0,north_europe,115639.2,173458.8,60.0
2022-04-15,949383.0,474.6915,west_europe,118672.875,north_europe,47469.15,71203.725,60.00000000000001
2022-04-16,1729357.0,864.6785,west_europe,216169.625,north_europe,86467.85,129701.775,60.0
2022-04-17,1557480.0,778.74,west_europe,194685.0,north_europe,77874.0,116811.0,60.0
2022-04-18,848876.0,424.438,west_europe,106109.5,north_europe,42443.8,63665.7,60.0
2022-04-19,2059101.0,1029.5505,west_europe,257387.625,north_europe,102955.05,154432.575,60.00000000000001
2022-04-20,1359599.0,679.7995,west_europe,169949.875,north_europe,67979.95,101969.925,60.0
2022-04-21,3155087.0,1577.5435,west_europe,394385.875,north_europe,157754.35,236631.525,60.0
2022-04-22,1349389.0,674.6945000000001,west_europe,168673.62500000003,north_europe,67469.45000000001,101204.17500000002,60.0
2022-04-23,777537.0,388.7685,west_europe,97192.125,north_europe,38876.85,58315.275,60.0
2022-04-24,1361177.0,680.5885000000001,west_europe,170147.12500000003,north_europe,68058.85,102088.27500000002,60.00000000000001
2022-04-25,1062200.0,531.1,west_europe,132775.0,north_europe,53110.0,79665.0,60.0
2022-04-26,3368651.0,1684.3255,west_europe,421081.37500000006,north_europe,168432.55000000002,252648.82500000004,60.0
2022-04-27,2289163.0,1144.5815,west_europe,286145.375,north_europe,114458.15,171687.225,60.0
2022-04-28,1117792.0,558.896,west_europe,139724.0,north_europe,55889.6,83834.4,60.0
2022-04-29,1584681.0,792.3405,west_europe,198085.125,north_europe,79234.05,118851.075,60.0
2022-04-30,643860.0,321.93,west_europe,80482.5,north_europe,32193.0,48289.5,60.0
2022-05-01,1233081.0,616.5405000000001,west_europe,154135.12500000003,north_europe,61654.05,92481.07500000003,60.00000000000001
2022-05-02,1731138.0,865.5690000000001,west_europe,216392.25000000003,north_europe,86556.90000000001,129835.35000000002,60.0
2022-05-03,952268.0,476.134,west_europe,119033.5,north_europe,47613.4,71420.1,60.00000000000001
2022-05-04,1998120.0,999.06,west_europe,249765.00000000003,north_europe,99906.0,149859.00000000003,60.00000000000001
2022-05-05,1892695.0,946.3475,west_europe,236586.875,north_europe,94634.75,141952.125,60.0
2022-05-06,901122.0,450.561,west_europe,112640.25,north_europe,45056.100000000006,67584.15,60.0
2022-05-07,1618305.0,809.1525,west_europe,202288.125,north_europe,80915.25,121372.875,60.0
2022-05-08,892099.0,446.0495,west_europe,111512.375,north_europe,44604.95,66907.425,60.0
2022-05-09,1152084.0,576.042,west_europe,144010.5,north_europe,57604.2,86406.3,60.0
2022-05-10,1492403.0,746.2015,west_europe,186550.375,north_europe,74620.15,111930.225,60.0
2022-05-11,3025177.0,1512.5885,west_europe,378147.125,north_europe,151258.85,226888.275,60.0
2022-05-12,2143588.0,1071.794,west_europe,267948.5,north_europe,107179.4,160769.1,60.0
2022-05-13,1918461.0,959.2305,west_europe,239807.625,north_europe,95923.05,143884.575,60.00000000000001
2022-05-14,1369535.0,684.7675,west_europe,171191.875,north_europe,68476.75,102715.125,60.0
2022-05-15,605457.0,302.7285,west_europe,75682.125,north_europe,30272.85,45409.275,60.0
2022-05-16,1482623.0,741.3115,west_europe,185327.875,north_europe,74131.15000000001,111196.72499999999,60.0
2022-05-17,1905589.0,952.7945,west_europe,238198.625,north_europe,95279.45,142919.175,60.0
2022-05-18,2071843.0,1035.9215,west_europe,258980.375,north_europe,103592.15,155388.225,60.0
2022-05-19,2026770.0,1013.385,west_europe,253346.25,north_europe,101338.5,152007.75,60.0
2022-05-20,1924539.0,962.2695,west_europe,240567.375,north_europe,96226.95,144340.425,60.0
2022-05-21,2207423.0,1103.7115,west_europe,275927.875,north_europe,110371.15,165556.725,60.0
2022-05-22,1047517.0,523.7585,west_europe,130939.625,north_europe,52375.850000000006,78563.775,60.0
2022-05-23,2098982.0,1049.491,west_europe,262372.75,north_europe,104949.1,157423.65,60.0
2022-05-24,1815518.0,907.759,west_europe,226939.75,north_europe,90775.9,136163.85,60.0
2022-05-25,1042057.0,521.0285,west_europe,130257.125,north_europe,52102.85,78154.275,60.0
2022-05-26,1460894.0,730.447,west_europe,182611.75,north_europe,73044.7,109567.05,60.0
2022-05-27,1744688.0,872.344,west_europe,218086.0,north_europe,87234.40000000001,130851.59999999999,60.0
2022-05-28,874668.0,437.334,west_europe,109333.5,north_europe,43733.4,65600.1,60.00000000000001
2022-05-29,555224.0,277.612,west_europe,69403.0,north_europe,27761.2,41641.8,60.00000000000001
