date,workload,energy_kwh,carbon_west_us_g,carbon_west_europe_g,carbon_north_europe_g
2020-01-22,184.0,0.092,36.8,23.0,9.2
2020-01-23,524.0,0.262,104.80000000000001,65.5,26.200000000000003
2020-01-24,729.0,0.3645,145.79999999999998,91.125,36.449999999999996
2020-01-25,1174.0,0.587,234.79999999999998,146.75,58.699999999999996
2020-01-26,1475.0,0.7375,295.0,184.375,73.75
2020-01-27,2569.0,1.2845,513.8,321.125,128.45
2020-01-28,3269.0,1.6345,653.8000000000001,408.625,163.45000000000002
2020-01-29,3224.0,1.612,644.8000000000001,403.0,161.20000000000002
2020-01-30,3749.0,1.8745,749.8000000000001,468.625,187.45000000000002
2020-01-31,4134.0,2.067,826.8000000000001,516.75,206.70000000000002
2020-02-01,4729.0,2.3645,945.8000000000001,591.125,236.45000000000002
2020-02-02,5444.0,2.722,1088.8,680.5,272.2
2020-02-03,6070.0,3.035,1214.0,758.75,303.5
2020-02-04,12506.0,6.253,2501.2,1563.25,625.3
2020-02-05,7641.0,3.8205,1528.2,955.125,382.05
2020-02-06,6872.0,3.436,1374.4,859.0,343.6
2020-02-07,6558.0,3.279,1311.6,819.75,327.9
2020-02-08,6075.0,3.0375,1215.0,759.375,303.75
2020-02-09,5672.0,2.836,1134.3999999999999,709.0,283.59999999999997
2020-02-10,5471.0,2.7355,1094.2,683.875,273.55
2020-02-11,4512.0,2.2560000000000002,902.4000000000001,564.0,225.60000000000002
2020-02-12,3857.0,1.9285,771.4000000000001,482.125,192.85000000000002
2020-02-13,3842.0,1.921,768.4,480.25,192.1
2020-02-14,18923.0,9.461500000000001,3784.6000000000004,2365.375,946.1500000000001
2020-02-15,3805.0,1.9025,761.0,475.625,190.25
2020-02-16,19540.0,9.77,3908.0,2442.5,977.0
2020-02-17,4133.0,2.0665,826.6,516.625,206.65
2020-02-18,3616.0,1.808,723.2,452.0,180.8
2020-02-19,4322.0,2.161,864.4,540.25,216.1
2020-02-20,1013.0,0.5065000000000001,202.60000000000002,126.62500000000001,50.650000000000006
2020-02-21,2131.0,1.0655000000000001,426.20000000000005,266.375,106.55000000000001
2020-02-22,2258.0,1.129,451.6,282.25,112.9
2020-02-23,2021.0,1.0105,404.2,252.625,101.05
2020-02-24,1198.0,0.599,239.6,149.75,59.9
2020-02-25,1899.0,0.9495,379.8,237.375,94.95
2020-02-26,2037.0,1.0185,407.4,254.625,101.85
2020-02-27,2795.0,1.3975,559.0,349.375,139.75
2020-02-28,3035.0,1.5175,607.0,379.375,151.75
2020-02-29,4216.0,2.108,843.2,527.0,210.8
2020-03-01,5020.0,2.5100000000000002,1004.0000000000001,627.5000000000001,251.00000000000003
2020-03-02,4361.0,2.1805,872.1999999999999,545.125,218.04999999999998
2020-03-03,4989.0,2.4945,997.8,623.625,249.45
2020-03-04,5286.0,2.6430000000000002,1057.2,660.7500000000001,264.3
2020-03-05,5949.0,2.9745,1189.8,743.625,297.45
2020-03-06,8156.0,4.078,1631.2,1019.5000000000001,407.8
2020-03-07,10106.0,5.053,2021.2,1263.25,505.3
2020-03-08,10453.0,5.2265,2090.6,1306.625,522.65
2020-03-09,10364.0,5.182,2072.8,1295.5,518.2
2020-03-10,12042.0,6.021,2408.4,1505.25,602.1
2020-03-11,14617.0,7.3085,2923.4,1827.125,730.85
2020-03-12,17585.0,8.7925,3517.0,2198.125,879.25
2020-03-13,20661.0,10.3305,4132.200000000001,2582.625,1033.0500000000002
2020-03-14,26543.0,13.2715,5308.599999999999,3317.875,1327.1499999999999
2020-03-15,33753.0,16.8765,6750.6,4219.125,1687.65
2020-03-16,34779.0,17.3895,6955.800000000001,4347.375,1738.9500000000003
2020-03-17,36127.0,18.0635,7225.400000000001,4515.875,1806.3500000000001
2020-03-18,50873.0,25.4365,10174.6,6359.125,2543.65
2020-03-19,92888.0,46.444,18577.600000000002,11611.0,4644.400000000001
2020-03-20,83960.0,41.980000000000004,16792.0,10495.000000000002,4198.0
2020-03-21,94897.0,47.4485,18979.4,11862.125,4744.85
2020-03-22,96441.0,48.2205,19288.2,12055.125,4822.05
2020-03-23,116963.0,58.481500000000004,23392.600000000002,14620.375000000002,5848.150000000001
2020-03-24,117402.0,58.701,23480.4,14675.25,5870.1
2020-03-25,137304.0,68.652,27460.8,17163.0,6865.2
2020-03-26,175209.0,87.6045,35041.8,21901.125,8760.45
2020-03-27,172431.0,86.2155,34486.200000000004,21553.875,8621.550000000001
2020-03-28,189034.0,94.517,37806.799999999996,23629.25,9451.699999999999
2020-03-29,161017.0,80.5085,32203.399999999998,20127.125,8050.849999999999
2020-03-30,183610.0,91.805,36722.0,22951.25,9180.5
2020-03-31,211825.0,105.91250000000001,42365.0,26478.125000000004,10591.25
2020-04-01,222554.0,111.277,44510.8,27819.25,11127.7
2020-04-02,246822.0,123.411,49364.4,30852.75,12341.1
2020-04-03,251742.0,125.87100000000001,50348.4,31467.750000000004,12587.1
2020-04-04,260645.0,130.3225,52129.0,32580.624999999996,13032.25
2020-04-05,231906.0,115.953,46381.200000000004,28988.25,11595.300000000001
2020-04-06,225816.0,112.908,45163.2,28227.0,11290.8
2020-04-07,247459.0,123.7295,49491.8,30932.375,12372.95
2020-04-08,280184.0,140.092,56036.8,35023.0,14009.2
2020-04-09,259128.0,129.564,51825.6,32391.0,12956.4
2020-04-10,281000.0,140.5,56200.0,35125.0,14050.0
2020-04-11,242895.0,121.4475,48579.0,30361.875,12144.75
2020-04-12,281484.0,140.742,56296.799999999996,35185.5,14074.199999999999
2020-04-13,202393.0,101.1965,40478.6,25299.125,10119.65
2020-04-14,244804.0,122.402,48960.8,30600.5,12240.2
2020-04-15,258095.0,129.0475,51619.00000000001,32261.875000000004,12904.750000000002
2020-04-16,273750.0,136.875,54750.0,34218.75,13687.5
2020-04-17,254750.0,127.375,50950.0,31843.75,12737.5
2020-04-18,242510.0,121.255,48502.0,30313.75,12125.5
2020-04-19,232831.0,116.41550000000001,46566.200000000004,29103.875000000004,11641.550000000001
2020-04-20,256183.0,128.0915,51236.6,32022.875,12809.15
2020-04-21,233277.0,116.63850000000001,46655.4,29159.625000000004,11663.85
2020-04-22,250138.0,125.069,50027.6,31267.25,12506.9
2020-04-23,284455.0,142.2275,56891.0,35556.875,14222.75
2020-04-24,274863.0,137.4315,54972.6,34357.875,13743.15
2020-04-25,252582.0,126.291,50516.4,31572.75,12629.1
2020-04-26,177416.0,88.708,35483.2,22177.0,8870.8
2020-04-27,228647.0,114.3235,45729.4,28580.875,11432.35
2020-04-28,254641.0,127.3205,50928.2,31830.125,12732.05
2020-04-29,248669.0,124.3345,49733.8,31083.625,12433.45
2020-04-30,243476.0,121.738,48695.2,30434.5,12173.8
2020-05-01,301734.0,150.867,60346.799999999996,37716.75,15086.699999999999
2020-05-02,256343.0,128.1715,51268.600000000006,32042.875000000004,12817.150000000001
2020-05-03,235263.0,117.6315,47052.6,29407.875,11763.15
2020-05-04,242226.0,121.113,48445.2,30278.25,12111.3
2020-05-05,259654.0,129.827,51930.8,32456.75,12982.7
2020-05-06,280015.0,140.0075,56003.0,35001.875,14000.75
2020-05-07,288893.0,144.44650000000001,57778.600000000006,36111.625,14444.650000000001
2020-05-08,275041.0,137.5205,55008.2,34380.125,13752.05
2020-05-09,245626.0,122.813,49125.200000000004,30703.25,12281.300000000001
2020-05-10,220805.0,110.4025,44161.0,27600.625,11040.25
2020-05-11,226551.0,113.27550000000001,45310.200000000004,28318.875000000004,11327.550000000001
2020-05-12,273406.0,136.703,54681.200000000004,34175.75,13670.300000000001
2020-05-13,286617.0,143.3085,57323.4,35827.125,14330.85
2020-05-14,304045.0,152.0225,60809.0,38005.625,15202.25
2020-05-15,289872.0,144.936,57974.4,36234.0,14493.6
2020-05-16,258136.0,129.068,51627.200000000004,32267.000000000004,12906.800000000001
2020-05-17,243620.0,121.81,48724.0,30452.5,12181.0
2020-05-18,282095.0,141.0475,56419.00000000001,35261.875,14104.750000000002
2020-05-19,281385.0,140.6925,56277.0,35173.125,14069.25
2020-05-20,315130.0,157.565,63026.0,39391.25,15756.5
2020-05-21,314757.0,157.3785,62951.4,39344.625,15737.85
2020-05-22,306025.0,153.01250000000002,61205.00000000001,38253.12500000001,15301.250000000002
2020-05-23,299097.0,149.5485,59819.399999999994,37387.125,14954.849999999999
2020-05-24,268733.0,134.3665,53746.6,33591.625,13436.65
2020-05-25,270774.0,135.387,54154.8,33846.75,13538.7
2020-05-26,321536.0,160.768,64307.2,40192.0,16076.8
2020-05-27,341706.0,170.853,68341.2,42713.25,17085.3
2020-05-28,355826.0,177.913,71165.20000000001,44478.25,17791.300000000003
2020-05-29,373984.0,186.992,74796.8,46748.0,18699.2
2020-05-30,309754.0,154.877,61950.8,38719.25,15487.7
2020-05-31,304349.0,152.1745,60869.799999999996,38043.625,15217.449999999999
2020-06-01,288478.0,144.239,57695.6,36059.75,14423.9
2020-06-02,346785.0,173.3925,69357.0,43348.125,17339.25
2020-06-03,360485.0,180.2425,72097.0,45060.625,18024.25
2020-06-04,393922.0,196.961,78784.40000000001,49240.25,19696.100000000002
2020-06-05,385490.0,192.745,77098.0,48186.25,19274.5
2020-06-06,358363.0,179.1815,71672.6,44795.375,17918.15
2020-06-07,326479.0,163.2395,65295.799999999996,40809.875,16323.949999999999
2020-06-08,324279.0,162.1395,64855.8,40534.875,16213.95
2020-06-09,417073.0,208.53650000000002,83414.6,52134.12500000001,20853.65
2020-06-10,356194.0,178.097,71238.8,44524.25,17809.7
2020-06-11,477726.0,238.863,95545.2,59715.75,23886.3
2020-06-12,367595.0,183.7975,73519.0,45949.375,18379.75
2020-06-13,363404.0,181.702,72680.8,45425.5,18170.2
2020-06-14,369196.0,184.598,73839.20000000001,46149.5,18459.800000000003
2020-06-15,383058.0,191.529,76611.6,47882.25,19152.9
2020-06-16,481310.0,240.655,96262.0,60163.75,24065.5
2020-06-17,448287.0,224.14350000000002,89657.40000000001,56035.87500000001,22414.350000000002
2020-06-18,451391.0,225.6955,90278.2,56423.875,22569.55
2020-06-19,525083.0,262.5415,105016.59999999999,65635.375,26254.149999999998
2020-06-20,390117.0,195.0585,78023.40000000001,48764.625,19505.850000000002
2020-06-21,515983.0,257.99150000000003,103196.6,64497.87500000001,25799.15
2020-06-22,432910.0,216.455,86582.0,54113.75,21645.5
2020-06-23,421126.0,210.56300000000002,84225.20000000001,52640.75000000001,21056.300000000003
2020-06-24,607283.0,303.6415,121456.6,75910.375,30364.15
2020-06-25,520471.0,260.2355,104094.2,65058.875,26023.55
2020-06-26,602911.0,301.45550000000003,120582.20000000001,75363.875,30145.550000000003
2020-06-27,492005.0,246.0025,98401.0,61500.625,24600.25
2020-06-28,496757.0,248.3785,99351.4,62094.625,24837.85
2020-06-29,492693.0,246.3465,98538.59999999999,61586.625,24634.649999999998
2020-06-30,512645.0,256.3225,102529.0,64080.625,25632.25
2020-07-01,509030.0,254.51500000000001,101806.0,63628.75000000001,25451.5
2020-07-02,577765.0,288.8825,115553.0,72220.625,28888.25
2020-07-03,640618.0,320.309,128123.6,80077.25,32030.9
2020-07-04,547787.0,273.8935,109557.40000000001,68473.375,27389.350000000002
2020-07-05,521819.0,260.9095,104363.79999999999,65227.37499999999,26090.949999999997
2020-07-06,580802.0,290.401,116160.40000000001,72600.25,29040.100000000002
2020-07-07,665060.0,332.53000000000003,133012.0,83132.50000000001,33253.0
2020-07-08,708643.0,354.3215,141728.6,88580.375,35432.15
2020-07-09,682559.0,341.2795,136511.8,85319.875,34127.95
2020-07-10,619063.0,309.5315,123812.59999999999,77382.875,30953.149999999998
2020-07-11,667570.0,333.785,133514.0,83446.25,33378.5
2020-07-12,644347.0,322.1735,128869.4,80543.375,32217.35
2020-07-13,696960.0,348.48,139392.0,87120.0,34848.0
2020-07-14,669346.0,334.673,133869.2,83668.25,33467.3
2020-07-15,792020.0,396.01,158404.0,99002.5,39601.0
2020-07-16,817976.0,408.988,163595.2,102247.0,40898.8
2020-07-17,729008.0,364.504,145801.6,91126.0,36450.4
2020-07-18,755969.0,377.9845,151193.80000000002,94496.125,37798.450000000004
2020-07-19,674953.0,337.4765,134990.6,84369.125,33747.65
2020-07-20,644180.0,322.09000000000003,128836.00000000001,80522.50000000001,32209.000000000004
2020-07-21,769921.0,384.9605,153984.2,96240.125,38496.05
2020-07-22,1086491.0,543.2455,217298.2,135811.375,54324.55
2020-07-23,873807.0,436.9035,174761.4,109225.875,43690.35
2020-07-24,888843.0,444.42150000000004,177768.6,111105.37500000001,44442.15
2020-07-25,749087.0,374.5435,149817.4,93635.875,37454.35
2020-07-26,716098.0,358.04900000000004,143219.6,89512.25000000001,35804.9
2020-07-27,803003.0,401.5015,160600.6,100375.375,40150.15
2020-07-28,806551.0,403.2755,161310.2,100818.875,40327.55
2020-07-29,890214.0,445.107,178042.80000000002,111276.75,44510.700000000004
2020-07-30,838661.0,419.33050000000003,167732.2,104832.625,41933.05
2020-07-31,832885.0,416.4425,166577.0,104110.625,41644.25
2020-08-01,802354.0,401.177,160470.80000000002,100294.25,40117.700000000004
2020-08-02,788684.0,394.342,157736.8,98585.5,39434.2
2020-08-03,750524.0,375.262,150104.8,93815.5,37526.2
2020-08-04,748311.0,374.1555,149662.2,93538.875,37415.55
2020-08-05,949540.0,474.77,189908.0,118692.5,47477.0
2020-08-06,809657.0,404.8285,161931.4,101207.125,40482.85
2020-08-07,959009.0,479.5045,191801.8,119876.125,47950.45
2020-08-08,830462.0,415.231,166092.4,103807.75,41523.1
2020-08-09,704541.0,352.2705,140908.2,88067.625,35227.05
2020-08-10,756442.0,378.221,151288.4,94555.25,37822.1
2020-08-11,828982.0,414.491,165796.4,103622.75,41449.1
2020-08-12,789943.0,394.9715,157988.6,98742.875,39497.15
2020-08-13,1094936.0,547.468,218987.19999999998,136867.0,54746.799999999996
2020-08-14,856832.0,428.416,171366.4,107104.0,42841.6
2020-08-15,831767.0,415.8835,166353.40000000002,103970.875,41588.350000000006
2020-08-16,606023.0,303.0115,121204.6,75752.875,30301.15
2020-08-17,708261.0,354.1305,141652.19999999998,88532.625,35413.049999999996
2020-08-18,770381.0,385.1905,154076.19999999998,96297.625,38519.049999999996
2020-08-19,882646.0,441.32300000000004,176529.2,110330.75000000001,44132.3
2020-08-20,882161.0,441.08050000000003,176432.2,110270.125,44108.05
2020-08-21,692625.0,346.3125,138525.0,86578.125,34631.25
2020-08-22,863518.0,431.759,172703.6,107939.75,43175.9
2020-08-23,551268.0,275.634,110253.6,68908.5,27563.4
2020-08-24,753636.0,376.818,150727.19999999998,94204.5,37681.799999999996
2020-08-25,856787.0,428.3935,171357.4,107098.375,42839.35
2020-08-26,858044.0,429.022,171608.8,107255.5,42902.2
2020-08-27,893665.0,446.8325,178733.0,111708.125,44683.25
2020-08-28,791222.0,395.611,158244.4,98902.75,39561.1
2020-08-29,813332.0,406.666,162666.4,101666.5,40666.6
2020-08-30,734087.0,367.0435,146817.4,91760.875,36704.35
2020-08-31,805452.0,402.726,161090.4,100681.5,40272.6
2020-09-01,802913.0,401.4565,160582.6,100364.125,40145.65
2020-09-02,888451.0,444.2255,177690.2,111056.375,44422.55
2020-09-03,911989.0,455.9945,182397.80000000002,113998.625,45599.450000000004
2020-09-04,856785.0,428.3925,171357.0,107098.125,42839.25
2020-09-05,890211.0,445.1055,178042.2,111276.375,44510.55
2020-09-06,727602.0,363.801,145520.4,90950.25,36380.1
2020-09-07,707049.0,353.5245,141409.8,88381.125,35352.45
2020-09-08,696274.0,348.137,139254.8,87034.25,34813.7
2020-09-09,950010.0,475.005,190002.0,118751.25,47500.5
2020-09-10,1101566.0,550.783,220313.2,137695.75,55078.3
2020-09-11,1014343.0,507.17150000000004,202868.6,126792.87500000001,50717.15
2020-09-12,848899.0,424.4495,169779.8,106112.375,42444.95
2020-09-13,812594.0,406.297,162518.80000000002,101574.25,40629.700000000004
2020-09-14,898205.0,449.1025,179641.0,112275.625,44910.25
2020-09-15,966147.0,483.0735,193229.40000000002,120768.375,48307.350000000006
2020-09-16,1022313.0,511.1565,204462.6,127789.125,51115.65
2020-09-17,989550.0,494.77500000000003,197910.0,123693.75000000001,49477.5
2020-09-18,1001536.0,500.76800000000003,200307.2,125192.0,50076.8
2020-09-19,857729.0,428.8645,171545.80000000002,107216.125,42886.450000000004
2020-09-20,838322.0,419.161,167664.4,104790.25,41916.1
2020-09-21,883866.0,441.933,176773.2,110483.25,44193.3
2020-09-22,963266.0,481.63300000000004,192653.2,120408.25000000001,48163.3
2020-09-23,1007408.0,503.704,201481.6,125926.0,50370.4
2020-09-24,1027536.0,513.768,205507.2,128442.0,51376.8
2020-09-25,924293.0,462.1465,184858.6,115536.625,46214.65
2020-09-26,889199.0,444.59950000000003,177839.80000000002,111149.87500000001,44459.950000000004
2020-09-27,708104.0,354.052,141620.80000000002,88513.0,35405.200000000004
2020-09-28,906896.0,453.44800000000004,181379.2,113362.00000000001,45344.8
2020-09-29,958926.0,479.463,191785.2,119865.75,47946.3
2020-09-30,1055699.0,527.8495,211139.80000000002,131962.375,52784.950000000004
2020-10-01,1000895.0,500.4475,200179.0,125111.875,50044.75
2020-10-02,995772.0,497.886,199154.40000000002,124471.5,49788.600000000006
2020-10-03,815592.0,407.796,163118.4,101949.0,40779.6
2020-10-04,836886.0,418.443,167377.19999999998,104610.75,41844.299999999996
2020-10-05,955745.0,477.8725,191149.0,119468.125,47787.25
2020-10-06,1052060.0,526.03,210412.0,131507.5,52603.0
2020-10-07,1089394.0,544.697,217878.8,136174.25,54469.7
2020-10-08,1067193.0,533.5965,213438.6,133399.125,53359.65
2020-10-09,1048164.0,524.082,209632.8,131020.5,52408.2
2020-10-10,948544.0,474.272,189708.8,118568.0,47427.2
2020-10-11,970238.0,485.119,194047.6,121279.75,48511.9
2020-10-12,912094.0,456.047,182418.80000000002,114011.75,45604.700000000004
2020-10-13,1013636.0,506.818,202727.19999999998,126704.5,50681.799999999996
2020-10-14,1191017.0,595.5085,238203.40000000002,148877.125,59550.850000000006
2020-10-15,1156981.0,578.4905,231396.2,144622.625,57849.05
2020-10-16,1149557.0,574.7785,229911.4,143694.625,57477.85
2020-10-17,959119.0,479.5595,191823.80000000002,119889.875,47955.950000000004
2020-10-18,1042522.0,521.261,208504.4,130315.24999999999,52126.1
2020-10-19,1068864.0,534.432,213772.80000000002,133608.0,53443.200000000004
2020-10-20,1151470.0,575.735,230294.0,143933.75,57573.5
2020-10-21,1166120.0,583.0600000000001,233224.00000000003,145765.00000000003,58306.00000000001
2020-10-22,858927.0,429.4635,171785.4,107365.875,42946.35
2020-10-23,1315400.0,657.7,263080.0,164425.0,65770.0
2020-10-24,1195227.0,597.6135,239045.40000000002,149403.375,59761.350000000006
2020-10-25,1134774.0,567.3870000000001,226954.80000000002,141846.75,56738.700000000004
2020-10-26,1236758.0,618.379,247351.6,154594.75,61837.9
2020-10-27,1372745.0,686.3725000000001,274549.0,171593.12500000003,68637.25
2020-10-28,1456346.0,728.173,291269.2,182043.25,72817.3
2020-10-29,1399570.0,699.785,279914.0,174946.25,69978.5
2020-10-30,1578002.0,789.001,315600.39999999997,197250.25,78900.09999999999
2020-10-31,1280784.0,640.392,256156.80000000002,160098.0,64039.200000000004
2020-11-01,1194390.0,597.195,238878.00000000003,149298.75,59719.50000000001
2020-11-02,1243006.0,621.503,248601.2,155375.75,62150.3
2020-11-03,1401919.0,700.9595,280383.80000000005,175239.875,70095.95000000001
2020-11-04,1647364.0,823.682,329472.8,205920.5,82368.2
2020-11-05,1935626.0,967.813,387125.2,241953.25,96781.3
2020-11-06,1698599.0,849.2995,339719.8,212324.875,84929.95
2020-11-07,1341755.0,670.8775,268351.0,167719.375,67087.75
2020-11-08,1487485.0,743.7425000000001,297497.0,185935.62500000003,74374.25
2020-11-09,1502838.0,751.419,300567.6,187854.75,75141.9
2020-11-10,1755186.0,877.5930000000001,351037.2,219398.25000000003,87759.3
2020-11-11,1605463.0,802.7315,321092.6,200682.875,80273.15
2020-11-12,2082451.0,1041.2255,416490.2,260306.375,104122.55
2020-11-13,1750639.0,875.3195000000001,350127.80000000005,218829.87500000003,87531.95000000001
2020-11-14,1405119.0,702.5595000000001,281023.80000000005,175639.87500000003,70255.95000000001
2020-11-15,1529809.0,764.9045,305961.8,191226.125,76490.45
2020-11-16,1560926.0,780.463,312185.2,195115.75,78046.3
2020-11-17,1871148.0,935.5740000000001,374229.60000000003,233893.50000000003,93557.40000000001
2020-11-18,1648230.0,824.115,329646.0,206028.75,82411.5
2020-11-19,2259765.0,1129.8825,451953.0,282470.625,112988.25
2020-11-20,1739636.0,869.818,347927.2,217454.5,86981.8
2020-11-21,1609627.0,804.8135,321925.39999999997,201203.375,80481.34999999999
2020-11-22,1475371.0,737.6855,295074.2,184421.375,73768.55
2020-11-23,1574882.0,787.441,314976.4,196860.25,78744.1
2020-11-24,1860362.0,930.181,372072.4,232545.25,93018.1
2020-11-25,1714337.0,857.1685,342867.4,214292.125,85716.85
2020-11-26,1850113.0,925.0565,370022.60000000003,231264.125,92505.65000000001
2020-11-27,1699079.0,849.5395,339815.8,212384.875,84953.95
2020-11-28,1616110.0,808.0550000000001,323222.0,202013.75000000003,80805.5
2020-11-29,1441597.0,720.7985,288319.4,180199.625,72079.85
2020-11-30,1603167.0,801.5835000000001,320633.4,200395.87500000003,80158.35
2020-12-01,1866521.0,933.2605,373304.2,233315.125,93326.05
2020-12-02,1965803.0,982.9015,393160.60000000003,245725.375,98290.15000000001
2020-12-03,1993439.0,996.7195,398687.8,249179.875,99671.95
2020-12-04,1880463.0,940.2315,376092.6,235057.875,94023.15
2020-12-05,1934162.0,967.081,386832.4,241770.25,96708.1
2020-12-06,1434673.0,717.3365,286934.6,179334.125,71733.65
2020-12-07,1994865.0,997.4325,398973.0,249358.125,99743.25
2020-12-08,1600667.0,800.3335000000001,320133.4,200083.37500000003,80033.35
2020-12-09,2296360.0,1148.18,459272.0,287045.0,114818.0
2020-12-10,1950184.0,975.092,390036.8,243773.0,97509.2
2020-12-11,2896365.0,1448.1825000000001,579273.0,362045.62500000006,144818.25
2020-12-12,2324473.0,1162.2365,464894.6,290559.125,116223.65
2020-12-13,1305997.0,652.9985,261199.40000000002,163249.625,65299.850000000006
2020-12-14,2078282.0,1039.141,415656.4,259785.25000000003,103914.1
2020-12-15,1316142.0,658.071,263228.4,164517.75,65807.1
2020-12-16,2150062.0,1075.031,430012.39999999997,268757.75,107503.09999999999
2020-12-17,1969599.0,984.7995,393919.8,246199.875,98479.95
2020-12-18,2254689.0,1127.3445,450937.8,281836.125,112734.45
2020-12-19,1736642.0,868.321,347328.4,217080.25,86832.1
2020-12-20,1822367.0,911.1835,364473.39999999997,227795.875,91118.34999999999
2020-12-21,1718277.0,859.1385,343655.4,214784.625,85913.85
2020-12-22,1962135.0,981.0675,392427.0,245266.875,98106.75
2020-12-23,2231421.0,1115.7105,446284.19999999995,278927.625,111571.04999999999
2020-12-24,1696468.0,848.234,339293.60000000003,212058.5,84823.40000000001
2020-12-25,1520689.0,760.3445,304137.8,190086.125,76034.45
2020-12-26,1482815.0,741.4075,296563.0,185351.875,74140.75
2020-12-27,1359105.0,679.5525,271821.0,169888.125,67955.25
2020-12-28,1866950.0,933.475,373390.0,233368.75,93347.5
2020-12-29,2063401.0,1031.7005,412680.19999999995,257925.12499999997,103170.04999999999
2020-12-30,2346634.0,1173.317,469326.8,293329.25,117331.7
2020-12-31,2004648.0,1002.3240000000001,400929.60000000003,250581.00000000003,100232.40000000001
2021-01-01,1773456.0,886.7280000000001,354691.2,221682.00000000003,88672.8
2021-01-02,1755920.0,877.96,351184.0,219490.0,87796.0
2021-01-03,1685619.0,842.8095000000001,337123.80000000005,210702.37500000003,84280.95000000001
2021-01-04,1894102.0,947.051,378820.4,236762.75,94705.1
2021-01-05,2044128.0,1022.064,408825.6,255516.0,102206.4
2021-01-06,2732990.0,1366.4950000000001,546598.0,341623.75000000006,136649.5
2021-01-07,2064917.0,1032.4585,412983.39999999997,258114.625,103245.84999999999
2021-01-08,2867418.0,1433.709,573483.6,358427.25,143370.9
2021-01-09,2114994.0,1057.497,422998.80000000005,264374.25,105749.70000000001
2021-01-10,1947310.0,973.655,389462.0,243413.75,97365.5
2021-01-11,1955657.0,977.8285000000001,391131.4,244457.12500000003,97782.85
2021-01-12,2127639.0,1063.8195,425527.80000000005,265954.875,106381.95000000001
2021-01-13,2270072.0,1135.036,454014.4,283759.0,113503.6
2021-01-14,1948123.0,974.0615,389624.60000000003,243515.375,97406.15000000001
2021-01-15,2398221.0,1199.1105,479644.2,299777.625,119911.05
2021-01-16,2150904.0,1075.452,430180.8,268863.0,107545.2
2021-01-17,1562527.0,781.2635,312505.4,195315.875,78126.35
2021-01-18,1606518.0,803.259,321303.6,200814.75,80325.9
2021-01-19,1803879.0,901.9395000000001,360775.80000000005,225484.87500000003,90193.95000000001
2021-01-20,1977054.0,988.527,395410.80000000005,247131.75,98852.70000000001
2021-01-21,2228717.0,1114.3585,445743.4,278589.625,111435.85
2021-01-22,1750127.0,875.0635,350025.39999999997,218765.875,87506.34999999999
2021-01-23,1561499.0,780.7495,312299.8,195187.375,78074.95
2021-01-24,1423587.0,711.7935,284717.4,177948.375,71179.35
2021-01-25,1616970.0,808.485,323394.0,202121.25,80848.5
2021-01-26,1491848.0,745.924,298369.6,186481.0,74592.4
2021-01-27,1971811.0,985.9055000000001,394362.2,246476.37500000003,98590.55
2021-01-28,1633655.0,816.8275,326731.0,204206.875,81682.75
2021-01-29,1701502.0,850.751,340300.39999999997,212687.75,85075.09999999999
2021-01-30,1380368.0,690.184,276073.6,172546.0,69018.4
2021-01-31,1236784.0,618.392,247356.80000000002,154598.0,61839.200000000004
2021-02-01,1091402.0,545.701,218280.40000000002,136425.25,54570.100000000006
2021-02-02,1552532.0,776.266,310506.39999999997,194066.5,77626.59999999999
2021-02-03,1483043.0,741.5215000000001,296608.60000000003,185380.37500000003,74152.15000000001
2021-02-04,1504804.0,752.402,300960.80000000005,188100.5,75240.20000000001
2021-02-05,1369220.0,684.61,273844.0,171152.5,68461.0
2021-02-06,1104792.0,552.396,220958.4,138099.0,55239.6
2021-02-07,1042713.0,521.3565,208542.6,130339.125,52135.65
2021-02-08,916729.0,458.3645,183345.80000000002,114591.125,45836.450000000004
2021-02-09,1300486.0,650.243,260097.2,162560.75,65024.3
2021-02-10,1152778.0,576.389,230555.6,144097.25,57638.9
2021-02-11,1370032.0,685.016,274006.39999999997,171254.0,68501.59999999999
2021-02-12,1178405.0,589.2025,235681.0,147300.625,58920.25
2021-02-13,962976.0,481.488,192595.2,120372.0,48148.8
2021-02-14,821701.0,410.8505,164340.2,102712.625,41085.05
2021-02-15,737906.0,368.95300000000003,147581.2,92238.25000000001,36895.3
2021-02-16,1229283.0,614.6415000000001,245856.60000000003,153660.37500000003,61464.15000000001
2021-02-17,1165994.0,582.997,233198.8,145749.25,58299.7
2021-02-18,1041129.0,520.5645000000001,208225.80000000002,130141.12500000001,52056.450000000004
2021-02-19,1073303.0,536.6515,214660.60000000003,134162.875,53665.15000000001
2021-02-20,1012649.0,506.3245,202529.8,126581.125,50632.45
2021-02-21,707642.0,353.821,141528.40000000002,88455.25,35382.100000000006
2021-02-22,1152708.0,576.354,230541.6,144088.5,57635.4
2021-02-23,1163462.0,581.731,232692.4,145432.75,58173.1
2021-02-24,1077041.0,538.5205,215408.19999999998,134630.125,53852.049999999996
2021-02-25,1218715.0,609.3575,243742.99999999997,152339.375,60935.74999999999
2021-02-26,1319852.0,659.926,263970.4,164981.5,65992.6
2021-02-27,1107180.0,553.59,221436.0,138397.5,55359.0
2021-02-28,884847.0,442.4235,176969.4,110605.875,44242.35
2021-03-01,957072.0,478.536,191414.4,119634.0,47853.6
